,Año,Taxonómico,AL3,Zona,Peso vivo (kg),cód. CEIUAPA,Nombre_grupo CEIUAPA
365,1993,1750100205,MAC,99,428800.0,37,Peces pelágicos diversos
366,1993,17501002XX,MAZ,27,11613000.0,37,Peces pelágicos diversos
367,1993,17501002XX,MAZ,37,4161559.0,37,Peces pelágicos diversos
368,1993,17501002XX,MAZ,99,15065290.0,37,Peces pelágicos diversos
369,1993,17501023XX018,FRZ,27,285000.0,36,"Atunes, bonitos y agujas"
370,1993,17501023XX018,FRZ,37,1293965.0,36,"Atunes, bonitos y agujas"
371,1993,17501023XX018,FRZ,99,434093.0,36,"Atunes, bonitos y agujas"
372,1993,1750102501,SKJ,99,113457000.0,36,"Atunes, bonitos y agujas"
373,1993,1750102601,BFT,27,5078000.0,36,"Atunes, bonitos y agujas"
374,1993,1750102601,BFT,37,2018000.0,36,"Atunes, bonitos y agujas"
375,1993,1750102605,ALB,27,18371000.0,36,"Atunes, bonitos y agujas"
376,1993,1750102605,ALB,37,290000.0,36,"Atunes, bonitos y agujas"
377,1993,1750102605,ALB,99,849000.0,36,"Atunes, bonitos y agujas"
378,1993,1750102610,YFT,99,116625000.0,36,"Atunes, bonitos y agujas"
379,1993,1750102612,BET,99,27446000.0,36,"Atunes, bonitos y agujas"
380,1993,17501XXXXX043,TUN,99,1950000.0,36,"Atunes, bonitos y agujas"
381,1993,1750400301,SWO,27,6598000.0,36,"Atunes, bonitos y agujas"
382,1993,1750400301,SWO,37,1358000.0,36,"Atunes, bonitos y agujas"
383,1993,1750400301,SWO,99,8077840.0,36,"Atunes, bonitos y agujas"
384,1993,17801001XX,RED,21,135999.0,33,Peces costeros diversos
385,1993,17801001XX,RED,27,65000.0,33,Peces costeros diversos
386,1993,17801XXXXX,SCO,27,717000.0,33,Peces costeros diversos
387,1993,17801XXXXX,SCO,37,214443.0,33,Peces costeros diversos
388,1993,17801XXXXX,SCO,99,66744.0,33,Peces costeros diversos
389,1993,1830200201,HAL,99,24705.0,31,"Platijas, halibuts, lenguados"
390,1993,1830200405,PLE,27,2250.0,31,"Platijas, halibuts, lenguados"
391,1993,1830200405,PLE,99,1150.0,31,"Platijas, halibuts, lenguados"
392,1993,1830200501,GHL,21,35640000.0,31,"Platijas, halibuts, lenguados"
393,1993,1830200501,GHL,99,5317675.0,31,"Platijas, halibuts, lenguados"
394,1993,1830201102,WIT,21,69000.0,31,"Platijas, halibuts, lenguados"
395,1993,1830201401,PLA,21,443000.0,31,"Platijas, halibuts, lenguados"
396,1993,1830201401,PLA,27,24000.0,31,"Platijas, halibuts, lenguados"
397,1993,1830202404,YEL,21,14000.0,31,"Platijas, halibuts, lenguados"
398,1993,18303007XX,SOO,27,103000.0,31,"Platijas, halibuts, lenguados"
399,1993,18303007XX,SOO,37,407808.0,31,"Platijas, halibuts, lenguados"
400,1993,18303007XX,SOO,99,1517620.0,31,"Platijas, halibuts, lenguados"
401,1993,1830301701,CET,27,1887326.0,31,"Platijas, halibuts, lenguados"
402,1993,1830301701,CET,37,91480.0,31,"Platijas, halibuts, lenguados"
403,1993,1830301701,CET,99,1070.0,31,"Platijas, halibuts, lenguados"
404,1993,18305003XX,LEZ,27,5771000.0,31,"Platijas, halibuts, lenguados"
405,1993,18305003XX,LEZ,37,110587.0,31,"Platijas, halibuts, lenguados"
406,1993,18305003XX,LEZ,99,379010.0,31,"Platijas, halibuts, lenguados"
407,1993,1830509201,TUR,27,271000.0,31,"Platijas, halibuts, lenguados"
408,1993,1830509201,TUR,37,22523.0,31,"Platijas, halibuts, lenguados"
409,1993,1830509201,TUR,99,1220.0,31,"Platijas, halibuts, lenguados"
410,1993,183XXXXXXX,FLX,27,3912674.0,31,"Platijas, halibuts, lenguados"
411,1993,183XXXXXXX,FLX,37,595478.0,31,"Platijas, halibuts, lenguados"
412,1993,183XXXXXXX,FLX,99,1123119.0,31,"Platijas, halibuts, lenguados"
413,1993,19501001XX,MNZ,27,3336000.0,33,Peces costeros diversos
414,1993,19501001XX,MNZ,37,1400241.0,33,Peces costeros diversos
415,1993,19501001XX,MNZ,99,7128911.0,33,Peces costeros diversos
416,1993,199XXXXXXX007,GRO,27,9862000.0,39,Peces marinos no identificados
417,1993,199XXXXXXX008,PEL,27,30035250.0,39,Peces marinos no identificados
418,1993,199XXXXXXX008,PEL,99,11707267.0,39,Peces marinos no identificados
419,1993,199XXXXXXX009,FIN,21,601000.0,39,Peces marinos no identificados
420,1993,199XXXXXXX009,FIN,27,11781000.0,39,Peces marinos no identificados
421,1993,199XXXXXXX009,FIN,37,11984274.0,39,Peces marinos no identificados
422,1993,199XXXXXXX009,FIN,99,7176369.0,39,Peces marinos no identificados
423,1993,199XXXXXXX055,CAR,27,8573000.0,38,"Tiburones, rayas y quimeras"
424,1993,199XXXXXXX055,CAR,37,1086073.0,38,"Tiburones, rayas y quimeras"
425,1993,199XXXXXXX055,CAR,99,7278232.0,38,"Tiburones, rayas y quimeras"
426,1993,22801001XX,PEN,27,44000.0,45,"Gambas, camarones"
427,1993,22801001XX,PEN,37,2092664.0,45,"Gambas, camarones"
428,1993,22801001XX,PEN,99,19579247.0,45,"Gambas, camarones"
429,1993,2280202101,SSH,37,242722.0,45,"Gambas, camarones"
430,1993,2280202101,SSH,99,280.0,45,"Gambas, camarones"
431,1993,2280203101,ARA,37,3200.0,45,"Gambas, camarones"
432,1993,2280203101,ARA,99,204302.0,45,"Gambas, camarones"
433,1993,22802XXXXX,ARI,27,281640.0,45,"Gambas, camarones"
434,1993,22802XXXXX,ARI,99,421695.0,45,"Gambas, camarones"
435,1993,2280400203,PRA,21,240000.0,45,"Gambas, camarones"
436,1993,22804XXXXX,PDZ,37,340721.0,45,"Gambas, camarones"
437,1993,22804XXXXX,PDZ,99,119179.0,45,"Gambas, camarones"
438,1993,228XXXXXXX,DCP,27,532000.0,45,"Gambas, camarones"
439,1993,228XXXXXXX,DCP,37,1494107.0,45,"Gambas, camarones"
440,1993,228XXXXXXX,DCP,99,10023642.0,45,"Gambas, camarones"
441,1993,2290100804,SLO,37,53127.0,43,"Bogavantes, langostas"
442,1993,22901008XX,CRW,27,4000.0,43,"Bogavantes, langostas"
443,1993,22901008XX,CRW,99,55117.0,43,"Bogavantes, langostas"
444,1993,2294200602,NEP,27,1621250.0,43,"Bogavantes, langostas"
445,1993,2294200602,NEP,37,360623.0,43,"Bogavantes, langostas"
446,1993,2294200602,NEP,99,1305491.0,43,"Bogavantes, langostas"
447,1993,2294200718,LBE,27,22000.0,43,"Bogavantes, langostas"
448,1993,2294200718,LBE,37,2156.0,43,"Bogavantes, langostas"
449,1993,2294200718,LBE,99,11423.0,43,"Bogavantes, langostas"
450,1993,2310901006,CRE,27,127000.0,42,"Cangrejos, centollas"
451,1993,2310901006,CRE,37,9946.0,42,"Cangrejos, centollas"
452,1993,2310901006,CRE,99,1088.0,42,"Cangrejos, centollas"
453,1993,23111004XX,CRS,27,198000.0,42,"Cangrejos, centollas"
454,1993,23111004XX,CRS,37,183570.0,42,"Cangrejos, centollas"
455,1993,23111004XX,CRS,99,3390.0,42,"Cangrejos, centollas"
456,1993,2312100501,SCR,27,154000.0,42,"Cangrejos, centollas"
457,1993,2312100501,SCR,37,160.0,42,"Cangrejos, centollas"
458,1993,2312100501,SCR,99,3208.0,42,"Cangrejos, centollas"
459,1993,231XXXXXXX,CRA,27,1119250.0,42,"Cangrejos, centollas"
460,1993,231XXXXXXX,CRA,99,44021.0,42,"Cangrejos, centollas"
461,1993,299XXXXXXX013,CRU,27,438360.0,47,Crustáceos marinos diversos
462,1993,299XXXXXXX013,CRU,37,32.0,47,Crustáceos marinos diversos
463,1993,299XXXXXXX013,CRU,99,76226.0,47,Crustáceos marinos diversos
464,1993,3070100101,PEE,27,2250.0,52,"Orejas de mar, bígaros, estrombos"
465,1993,3070100101,PEE,37,344688.0,52,"Orejas de mar, bígaros, estrombos"
466,1993,3070100101,PEE,99,2602.0,52,"Orejas de mar, bígaros, estrombos"
467,1993,307XXXXXXX,GAS,27,51632.0,52,"Orejas de mar, bígaros, estrombos"
468,1993,307XXXXXXX,GAS,37,594136.0,52,"Orejas de mar, bígaros, estrombos"
469,1993,3160700205,OYF,27,38000.0,53,Ostras
470,1993,3160700205,OYF,37,533.0,53,Ostras
471,1993,3160700205,OYF,99,663.0,53,Ostras
472,1993,31607008XX,OYC,37,50.0,53,Ostras
473,1993,3160800309,SCE,27,206000.0,55,Vieiras
474,1993,3160800309,SCE,37,302825.0,55,Vieiras
475,1993,3160800309,SCE,99,8368.0,55,Vieiras
476,1993,31608XXXXX,SCX,27,41000.0,55,Vieiras
477,1993,31608XXXXX,SCX,37,14.0,55,Vieiras
478,1993,31608XXXXX,SCX,99,693.0,55,Vieiras
479,1993,3161000105,MUS,27,38000.0,54,Mejillones
480,1993,3161000105,MUS,99,4367.0,54,Mejillones
481,1993,3161000112,MSM,37,13878.0,54,Mejillones
482,1993,3161100105,SVE,27,16000.0,56,"Almejas, berberechos, arcas"
483,1993,3161100105,SVE,37,1651247.0,56,"Almejas, berberechos, arcas"
484,1993,3161100105,SVE,99,879054.0,56,"Almejas, berberechos, arcas"
485,1993,3161100301,CTS,27,350000.0,56,"Almejas, berberechos, arcas"
486,1993,3161100301,CTS,37,10505.0,56,"Almejas, berberechos, arcas"
487,1993,3161100301,CTS,99,581620.0,56,"Almejas, berberechos, arcas"
488,1993,3161102001,CTG,27,221000.0,56,"Almejas, berberechos, arcas"
489,1993,3161102001,CTG,37,241656.0,56,"Almejas, berberechos, arcas"
490,1993,3161102001,CTG,99,146256.0,56,"Almejas, berberechos, arcas"
491,1993,3161600302,RAE,37,2924.0,56,"Almejas, berberechos, arcas"
492,1993,31616003XX,RAZ,27,100000.0,56,"Almejas, berberechos, arcas"
493,1993,3162300203,COC,27,331000.0,56,"Almejas, berberechos, arcas"
494,1993,3162300203,COC,99,3895.0,56,"Almejas, berberechos, arcas"
495,1993,31623XXXXX,COZ,37,17967.0,56,"Almejas, berberechos, arcas"
496,1993,32102XXXXX026,CTL,27,1267000.0,57,"Calamares, jibias, pulpos"
497,1993,32102XXXXX026,CTL,37,1116897.0,57,"Calamares, jibias, pulpos"
498,1993,32102XXXXX026,CTL,99,4209475.0,57,"Calamares, jibias, pulpos"
499,1993,32104001XX,SQC,27,1251000.0,57,"Calamares, jibias, pulpos"
500,1993,32104001XX,SQC,37,1032498.0,57,"Calamares, jibias, pulpos"
501,1993,32104001XX,SQC,99,57399241.0,57,"Calamares, jibias, pulpos"
502,1993,3210501001,SQI,27,2089000.0,57,"Calamares, jibias, pulpos"
503,1993,3210501001,SQI,37,122764.0,57,"Calamares, jibias, pulpos"
504,1993,3210501001,SQI,99,43727.0,57,"Calamares, jibias, pulpos"
505,1993,3210501003,SQA,99,22642262.0,57,"Calamares, jibias, pulpos"
506,1993,32109XXXXX,OCT,27,8135000.0,57,"Calamares, jibias, pulpos"
507,1993,32109XXXXX,OCT,37,6077314.0,57,"Calamares, jibias, pulpos"
508,1993,32109XXXXX,OCT,99,32974249.0,57,"Calamares, jibias, pulpos"
509,1993,321XXXXXXX,CEP,37,264896.0,57,"Calamares, jibias, pulpos"
510,1993,321XXXXXXX,CEP,99,16210.0,57,"Calamares, jibias, pulpos"
511,1993,399XXXXXXX015,CLX,27,1412000.0,56,"Almejas, berberechos, arcas"
512,1993,399XXXXXXX015,CLX,99,396441.0,56,"Almejas, berberechos, arcas"
513,1993,399XXXXXXX016,MOL,27,143368.0,58,Moluscos marinos diversos
514,1993,399XXXXXXX016,MOL,99,15665.0,58,Moluscos marinos diversos
515,1994,11004001XX,SKA,21,5484999.0,38,"Tiburones, rayas y quimeras"
516,1994,110XXXXXXX,SRX,27,1491300.0,38,"Tiburones, rayas y quimeras"
517,1994,110XXXXXXX,SRX,37,305178.0,38,"Tiburones, rayas y quimeras"
518,1994,110XXXXXXX,SRX,99,80782.0,38,"Tiburones, rayas y quimeras"
519,1994,1210501210,SAA,37,7083307.0,35,"Arenques, sardinas y anchoas"
520,1994,12105012XX,SIX,27,1300.0,35,"Arenques, sardinas y anchoas"
521,1994,12105012XX,SIX,99,1695.0,35,"Arenques, sardinas y anchoas"
522,1994,1210506401,PIL,27,44329000.0,35,"Arenques, sardinas y anchoas"
523,1994,1210506401,PIL,34,116999438.0,35,"Arenques, sardinas y anchoas"
524,1994,1210506401,PIL,37,52044399.0,35,"Arenques, sardinas y anchoas"
525,1994,1210506401,PIL,99,1575470.0,35,"Arenques, sardinas y anchoas"
526,1994,1210506601,SPR,27,317000.0,35,"Arenques, sardinas y anchoas"
527,1994,1210506601,SPR,37,255885.0,35,"Arenques, sardinas y anchoas"
528,1994,1210600201,ANE,27,12378300.0,35,"Arenques, sardinas y anchoas"
529,1994,1210600201,ANE,37,24226388.0,35,"Arenques, sardinas y anchoas"
530,1994,1210600201,ANE,99,1439240.0,35,"Arenques, sardinas y anchoas"
531,1994,121XXXXXXX020,CLU,27,7593300.0,35,"Arenques, sardinas y anchoas"
532,1994,121XXXXXXX020,CLU,34,16899.0,35,"Arenques, sardinas y anchoas"
533,1994,121XXXXXXX020,CLU,37,268192.0,35,"Arenques, sardinas y anchoas"
534,1994,121XXXXXXX020,CLU,99,89827.0,35,"Arenques, sardinas y anchoas"
535,1994,1430200201,ELE,27,30000.0,22,Anguilas
536,1994,1430200201,ELE,37,67724.0,22,Anguilas
537,1994,1430200201,ELE,99,1036.0,22,Anguilas
538,1994,1431300101,COE,27,3544000.0,33,Peces costeros diversos
539,1994,1431300101,COE,34,225313.0,33,Peces costeros diversos
540,1994,1431300101,COE,37,726800.0,33,Peces costeros diversos
541,1994,1431300101,COE,99,66785.0,33,Peces costeros diversos
542,1994,1470100101,GAR,27,176000.0,34,Peces demersales diversos
543,1994,1470100101,GAR,34,4357.0,34,Peces demersales diversos
544,1994,1470100101,GAR,37,119667.0,34,Peces demersales diversos
545,1994,1470100101,GAR,99,52694.0,34,Peces demersales diversos
546,1994,1470200201,SAU,27,619000.0,34,Peces demersales diversos
547,1994,1470200201,SAU,37,327.0,34,Peces demersales diversos
548,1994,1480400202,COD,21,3735000.0,32,"Bacalaos, merluzas y eglefinos"
549,1994,1480400202,COD,27,14929000.0,32,"Bacalaos, merluzas y eglefinos"
550,1994,1480400501,LIN,27,4724000.0,32,"Bacalaos, merluzas y eglefinos"
551,1994,14804005XX,LNZ,37,11512.0,32,"Bacalaos, merluzas y eglefinos"
552,1994,14804006XX,FOX,34,6342.0,32,"Bacalaos, merluzas y eglefinos"
553,1994,14804006XX,FOX,37,1541983.0,32,"Bacalaos, merluzas y eglefinos"
554,1994,14804006XX,FOX,99,98912.0,32,"Bacalaos, merluzas y eglefinos"
555,1994,1480400802,HKR,21,54000.0,32,"Bacalaos, merluzas y eglefinos"
556,1994,1480400803,HKW,21,28000.0,32,"Bacalaos, merluzas y eglefinos"
557,1994,1480401001,HAD,27,22000.0,32,"Bacalaos, merluzas y eglefinos"
558,1994,1480401501,POK,27,1300.0,32,"Bacalaos, merluzas y eglefinos"
559,1994,1480401502,POL,27,193300.0,32,"Bacalaos, merluzas y eglefinos"
560,1994,1480401502,POL,34,15565.0,32,"Bacalaos, merluzas y eglefinos"
561,1994,1480401502,POL,37,7741.0,32,"Bacalaos, merluzas y eglefinos"
562,1994,1480403203,BIB,27,4112000.0,32,"Bacalaos, merluzas y eglefinos"
563,1994,1480403203,BIB,37,228634.0,32,"Bacalaos, merluzas y eglefinos"
564,1994,1480403203,BIB,99,101968.0,32,"Bacalaos, merluzas y eglefinos"
565,1994,1480403301,WHB,27,30506000.0,32,"Bacalaos, merluzas y eglefinos"
566,1994,1480403301,WHB,37,5681731.0,32,"Bacalaos, merluzas y eglefinos"
567,1994,1480403301,WHB,99,505750.0,32,"Bacalaos, merluzas y eglefinos"
568,1994,1480403401,WHG,27,136000.0,32,"Bacalaos, merluzas y eglefinos"
569,1994,1480500401,HKE,27,20001000.0,32,"Bacalaos, merluzas y eglefinos"
570,1994,1480500401,HKE,37,6302481.0,32,"Bacalaos, merluzas y eglefinos"
571,1994,14805004XX,HKX,27,15340950.0,32,"Bacalaos, merluzas y eglefinos"
572,1994,14805004XX,HKX,34,760943.0,32,"Bacalaos, merluzas y eglefinos"
573,1994,14805004XX,HKX,41,26265294.0,32,"Bacalaos, merluzas y eglefinos"
574,1994,14805004XX,HKX,47,16500733.0,32,"Bacalaos, merluzas y eglefinos"
575,1994,14805004XX,HKX,48,401872.0,32,"Bacalaos, merluzas y eglefinos"
576,1994,14805004XX,HKX,99,20415130.0,32,"Bacalaos, merluzas y eglefinos"
577,1994,1480600103,RHG,21,1361000.0,32,"Bacalaos, merluzas y eglefinos"
578,1994,1480600401,RNG,21,359000.0,32,"Bacalaos, merluzas y eglefinos"
579,1994,148XXXXXXX,GAD,27,4551050.0,32,"Bacalaos, merluzas y eglefinos"
580,1994,148XXXXXXX,GAD,34,692653.0,32,"Bacalaos, merluzas y eglefinos"
581,1994,148XXXXXXX,GAD,37,1387308.0,32,"Bacalaos, merluzas y eglefinos"
582,1994,148XXXXXXX,GAD,99,270603.0,32,"Bacalaos, merluzas y eglefinos"
583,1994,16501XXXXX,MUL,27,171000.0,34,Peces demersales diversos
584,1994,16501XXXXX,MUL,34,28682.0,34,Peces demersales diversos
585,1994,16501XXXXX,MUL,37,497212.0,34,Peces demersales diversos
586,1994,16501XXXXX,MUL,99,8697.0,34,Peces demersales diversos
587,1994,169XXXXXXX002,DPX,27,2957000.0,33,Peces costeros diversos
588,1994,169XXXXXXX002,DPX,34,2878718.0,33,Peces costeros diversos
589,1994,169XXXXXXX002,DPX,37,2367882.0,33,Peces costeros diversos
590,1994,169XXXXXXX002,DPX,99,302630.0,33,Peces costeros diversos
591,1994,1700204201,GPD,27,266817.0,33,Peces costeros diversos
592,1994,1700204202,GPW,34,57389.0,33,Peces costeros diversos
593,1994,17002042XX,GPX,34,175802.0,33,Peces costeros diversos
594,1994,17002042XX,GPX,37,16833.0,33,Peces costeros diversos
595,1994,17002042XX,GPX,99,46364.0,33,Peces costeros diversos
596,1994,1700205801,WRF,27,48000.0,33,Peces costeros diversos
597,1994,1700205801,WRF,34,140911.0,33,Peces costeros diversos
598,1994,1700205801,WRF,37,26319.0,33,Peces costeros diversos
599,1994,1700205801,WRF,47,730.0,33,Peces costeros diversos
600,1994,1700205801,WRF,99,11667.0,33,Peces costeros diversos
601,1994,1700634503,BSS,27,456920.0,33,Peces costeros diversos
602,1994,1700634503,BSS,37,172334.0,33,Peces costeros diversos
603,1994,1702021301,BLU,27,651300.0,34,Peces demersales diversos
604,1994,17023004XX,JAX,27,29895300.0,34,Peces demersales diversos
605,1994,17023004XX,JAX,34,731374.0,34,Peces demersales diversos
606,1994,17023004XX,JAX,37,9323419.0,34,Peces demersales diversos
607,1994,17023004XX,JAX,99,216270.0,34,Peces demersales diversos
608,1994,1702307202,LEE,27,300.0,34,Peces demersales diversos
609,1994,1702307202,LEE,34,2673.0,34,Peces demersales diversos
610,1994,1702307202,LEE,37,26051.0,34,Peces demersales diversos
611,1994,1702307202,LEE,99,547795.0,34,Peces demersales diversos
612,1994,17023XXXXX,CGX,34,870.0,34,Peces demersales diversos
613,1994,17023XXXXX,CGX,37,1129856.0,34,Peces demersales diversos
614,1994,17023XXXXX,CGX,99,5250.0,34,Peces demersales diversos
615,1994,1702700301,POA,27,5478000.0,34,Peces demersales diversos
616,1994,1702700301,POA,34,12119.0,34,Peces demersales diversos
617,1994,1702700301,POA,37,16708.0,34,Peces demersales diversos
618,1994,1702700301,POA,99,1968181.0,34,Peces demersales diversos
619,1994,17036XXXXX,GRX,27,52000.0,33,Peces costeros diversos
620,1994,17036XXXXX,GRX,34,389775.0,33,Peces costeros diversos
621,1994,17036XXXXX,GRX,37,52673.0,33,Peces costeros diversos
622,1994,17037XXXXX,CDX,34,77058.0,33,Peces costeros diversos
623,1994,17037XXXXX,CDX,37,19250.0,33,Peces costeros diversos
624,1994,17037XXXXX,CDX,99,50710.0,33,Peces costeros diversos
625,1994,1703900801,SBR,27,1754000.0,33,Peces costeros diversos
626,1994,1703900802,PAC,37,390845.0,33,Peces costeros diversos
627,1994,17039008XX,PAX,27,333300.0,33,Peces costeros diversos
628,1994,17039008XX,PAX,34,136105.0,33,Peces costeros diversos
629,1994,17039008XX,PAX,37,1696346.0,33,Peces costeros diversos
630,1994,17039008XX,PAX,99,923040.0,33,Peces costeros diversos
631,1994,17039060XX,DEX,27,54000.0,33,Peces costeros diversos
632,1994,17039060XX,DEX,34,774312.0,33,Peces costeros diversos
633,1994,17039060XX,DEX,37,51907.0,33,Peces costeros diversos
634,1994,17039060XX,DEX,99,373997.0,33,Peces costeros diversos
635,1994,1703923508,SBG,27,377000.0,33,Peces costeros diversos
636,1994,1703923508,SBG,34,210195.0,33,Peces costeros diversos
637,1994,1703923508,SBG,37,189708.0,33,Peces costeros diversos
638,1994,1703923508,SBG,99,12910.0,33,Peces costeros diversos
639,1994,1703926101,BOG,27,399420.0,33,Peces costeros diversos
640,1994,1703926101,BOG,34,87495.0,33,Peces costeros diversos
641,1994,1703926101,BOG,37,1845798.0,33,Peces costeros diversos
642,1994,17039XXXXX,SBX,27,202090.0,33,Peces costeros diversos
643,1994,17039XXXXX,SBX,34,555628.0,33,Peces costeros diversos
644,1994,17039XXXXX,SBX,37,141575.0,33,Peces costeros diversos
645,1994,17041007XX,MUX,34,52653.0,33,Peces costeros diversos
646,1994,17041007XX,MUX,37,2869966.0,33,Peces costeros diversos
647,1994,17041007XX,MUX,47,864.0,33,Peces costeros diversos
648,1994,17041007XX,MUX,99,163640.0,33,Peces costeros diversos
649,1994,1710200101,CAA,21,8000.0,33,Peces costeros diversos
650,1994,1710200101,CAA,27,140000.0,33,Peces costeros diversos
651,1994,17102001XX,CAT,21,184001.0,33,Peces costeros diversos
652,1994,1750100101,BON,37,344000.0,36,"Atunes, bonitos y agujas"
653,1994,1750100205,MAC,27,11452000.0,37,Peces pelágicos diversos
654,1994,17501002XX,MAZ,27,17132600.0,37,Peces pelágicos diversos
655,1994,17501002XX,MAZ,34,1589390.0,37,Peces pelágicos diversos
656,1994,17501002XX,MAZ,37,3719399.0,37,Peces pelágicos diversos
657,1994,17501002XX,MAZ,99,2210985.0,37,Peces pelágicos diversos
658,1994,17501023XX018,FRZ,37,1124000.0,36,"Atunes, bonitos y agujas"
659,1994,1750102501,SKJ,34,4771853.0,36,"Atunes, bonitos y agujas"
660,1994,1750102501,SKJ,47,45195000.0,36,"Atunes, bonitos y agujas"
661,1994,1750102501,SKJ,51,73607000.0,36,"Atunes, bonitos y agujas"
662,1994,1750102501,SKJ,#¡VALOR!,940000.0,36,"Atunes, bonitos y agujas"
663,1994,1750102601,BFT,27,3081000.0,36,"Atunes, bonitos y agujas"
664,1994,1750102601,BFT,34,56361.0,36,"Atunes, bonitos y agujas"
665,1994,1750102601,BFT,37,2741000.0,36,"Atunes, bonitos y agujas"
666,1994,1750102605,ALB,27,16833031.0,36,"Atunes, bonitos y agujas"
667,1994,1750102605,ALB,34,159970.0,36,"Atunes, bonitos y agujas"
668,1994,1750102605,ALB,37,218000.0,36,"Atunes, bonitos y agujas"
669,1994,1750102605,ALB,47,725000.0,36,"Atunes, bonitos y agujas"
670,1994,1750102605,ALB,51,2281000.0,36,"Atunes, bonitos y agujas"
671,1994,1750102610,YFT,34,1329495.0,36,"Atunes, bonitos y agujas"
672,1994,1750102610,YFT,47,39484000.0,36,"Atunes, bonitos y agujas"
673,1994,1750102610,YFT,51,70470000.0,36,"Atunes, bonitos y agujas"
674,1994,1750102610,YFT,#¡VALOR!,2073000.0,36,"Atunes, bonitos y agujas"
675,1994,1750102612,BET,34,9324642.0,36,"Atunes, bonitos y agujas"
676,1994,1750102612,BET,47,12497000.0,36,"Atunes, bonitos y agujas"
677,1994,1750102612,BET,51,10400000.0,36,"Atunes, bonitos y agujas"
678,1994,1750102612,BET,#¡VALOR!,1620000.0,36,"Atunes, bonitos y agujas"
679,1994,17501XXXXX043,TUN,34,19818.0,36,"Atunes, bonitos y agujas"
680,1994,17501XXXXX043,TUN,47,874000.0,36,"Atunes, bonitos y agujas"
